Sim #,Semi_b_0,Semi_c_0,Ecc_b_0,Ecc_c_0,Inc_b_0,Inc_c_0,LongA_b_0,LongA_c_0,Mut Incl,Runtime
07385,0.0111684694329,0.0886581573359,0.0697743184936,0.0492942703326,0.195994831347,43.7800345923,196.818511455,43.7800345923,0.7671559574816548,206.000000
07386,0.0538269364102,1.02275979872,0.483405281382,0.132166128534,1.92714859425,1.69930551711,284.057093391,1.69930551711,0.03979495513562975,81.000000
07387,0.0737086300852,0.444687522677,0.129463705488,0.0404863514924,1.19883299041,249.543458768,148.627335735,249.543458768,1.923789661933079,13966.000000
07388,0.0110021710725,0.149142315263,0.232171058393,0.0144007377229,4.93033838695,44.3579517717,137.947657238,44.3579517717,0.783314908041135,7.000000
07389,0.0618951583239,0.317144609468,0.441848450182,0.0347560323341,3.45136258434,11.5919928115,60.4923790253,11.5919928115,0.16884964522021692,6862.000000
07390,0.0127361731416,0.0653959367922,0.274045407623,0.288527942885,0.100871230595,311.476999536,160.639435069,311.476999536,0.8453490742445169,225.000000
07391,0.0285274751886,0.0555829363628,0.294850261829,0.122632537099,3.70766564484,262.965902664,302.179858792,262.965902664,1.7435838716212348,3079.000000
07392,0.0123667876788,0.104561195253,0.0984132052904,0.120889667184,4.58169379662,2.16771177823,104.906729592,2.16771177823,0.0956935319266433,142.000000
07395,0.131695385507,0.4020971573,0.462170214082,0.0104787299493,0.752717558678,258.926495094,165.850775474,258.926495094,1.7633437336773177,26093.000000
07398,0.0601509864548,0.435882041485,0.314924985245,0.102333734463,3.7649746053,8.71294969027,267.300101015,8.71294969027,0.17710373583711841,7414.000000
07399,0.109005821309,0.376343665867,0.0124766375297,0.283409415908,1.54489305239,329.371420113,81.3240338082,329.371420113,0.5250276710870805,23536.000000
07400,0.127874121171,0.458761079926,0.229318286554,0.263248152352,4.56343003071,269.144138903,277.993692062,269.144138903,1.664429558262338,4961.000000
07402,0.0714711015091,0.420744346445,0.101987397795,0.180482445018,3.14442664116,167.140547515,45.8886779805,167.140547515,2.9401788605199553,609.000000
07403,0.132013815809,1.37054912509,0.165413992198,0.291490305534,3.23884798958,289.888123196,311.234110945,289.888123196,1.276405327125991,354.000000
07405,0.0355170010535,0.122652639916,0.716588322078,0.325995220391,3.4487144336,38.409596767,20.9425581391,38.409596767,0.6131834528855944,0.000000
07406,0.0191036632557,0.416091302059,0.324265471962,0.244057544785,3.23320258765,311.861037045,358.148133583,311.861037045,0.8798888804592974,32.000000
07412,0.128774213076,0.408291841236,0.182295405971,0.122275805485,4.0761159706,29.3352448968,289.477333816,29.3352448968,0.528427738324796,69386.000000
07413,0.0956486179812,0.270609699875,0.0755330424094,0.131315230016,0.79008178104,301.783243945,283.428873953,301.783243945,1.0291678419985182,22368.000000
07414,0.0897241820663,0.294306635421,0.444544927224,0.07849885066,1.75125536296,143.093724809,74.3653905686,143.093724809,2.4858372875690056,31153.000000
07415,0.0972904660297,70.4819892701,0.819150802239,0.227002744986,0.973954214018,71.7438020574,271.607738073,71.7438020574,1.2681582713177744,0.000000
07416,0.018063718506,0.355711845734,0.133389254052,0.426036714973,2.80206641273,308.909257915,84.0074641925,308.909257915,0.8575631232625622,129.000000
07419,0.0730152265187,0.329396586447,0.0437228218929,0.733906179301,0.162254378031,39.3819641364,146.600785506,39.3819641364,0.6881876874351264,0.000000
07420,0.111692238952,0.247527857598,0.118405823571,0.118525728627,0.492239706911,104.339843176,235.119805628,104.339843176,1.8266797422597187,16419.000000
07421,0.0273248141552,0.200266052401,0.200656057892,0.276568173547,1.43896565216,316.60839492,169.118376694,316.60839492,0.736246447347267,490.000000
07422,0.147817578359,0.274504705002,0.103239314394,0.168486883728,2.88595391044,22.9999425045,331.444974978,22.9999425045,0.37209021695347905,86029.000000
07423,0.0541307688163,0.197892108164,0.183616583957,0.266803878679,2.76536870611,155.86678896,272.014473388,155.86678896,2.739457733833752,10401.000000
07424,0.0589946289658,3.87172258871,0.518887682686,0.0328042086479,3.3657543318,358.868807179,257.848786833,358.868807179,0.05828179042501817,2.000000
07425,0.0587484153921,1.30148156489,0.468549768485,0.222715584895,2.66908005638,118.354355573,39.2163561854,118.354355573,2.0563357677738,223.000000
07426,0.107539731774,0.36979294694,0.415987450823,0.49547160381,1.10359611699,22.3747689529,29.0365909647,22.3747689529,0.3713884288691439,21018.000000
07427,0.125994951795,4.49101815563,0.407368835846,0.576777274477,1.07576555488,7.57259259531,275.782476129,7.57259259531,0.13406542597462975,4.000000
07428,0.12419383114,3.64302500626,0.245261355417,0.9392539672,1.97824902323,117.857923109,163.159581154,117.857923109,2.03256867013292,0.000000
07429,0.0232120799585,0.387883163533,0.907992324669,0.241243426797,0.941630337357,25.7449196347,126.484681727,25.7449196347,0.4526645699708775,0.000000
07430,0.0485733062339,0.35778138725,0.273610276295,0.229949956277,3.92517799845,218.723150622,173.991164863,218.723150622,2.5128514954174754,11595.000000
07431,0.10869135383,0.488663879178,0.0914738197628,0.725401484919,4.48417171889,43.1311386477,23.036619093,43.1311386477,0.679710011764943,0.000000
07432,0.0656213857581,0.421682927432,0.293814904303,0.54008584692,2.88023612364,137.274402213,0.327074630564,137.274402213,2.4319521658079646,9651.000000
07434,0.0454445172193,0.391637098234,0.419045798473,0.184597127768,3.86213606488,268.150494995,99.4197274815,268.150494995,1.536968023966649,279.000000
07435,0.105763535389,0.492313923949,0.295425880135,0.25070851516,4.20009321353,80.021388428,148.05891045,80.021388428,1.3696502369272416,6843.000000
07436,0.114925335686,0.331457076893,0.479924261673,0.132191897379,1.59614825828,20.1297455793,331.343049374,20.1297455793,0.3336072328639603,42743.000000
07437,0.0570232038378,0.481502026637,0.158738077342,0.333330995625,1.34781091211,285.262061207,310.726062109,285.262061207,1.3256751635794328,471.000000
07438,0.0163707717313,0.477633096029,0.141721386583,0.127035534124,2.99307203914,164.36321803,324.35925516,164.36321803,2.917072098175046,16.000000
07439,0.0161794893445,0.261135765505,0.325018335858,0.101272431483,4.51666509804,278.053551226,329.943802699,278.053551226,1.4791266898246855,1299.000000
07440,0.0602371998143,0.482717885779,0.0927749861424,0.254893827927,3.31008220725,198.008520226,268.866189857,198.008520226,2.8413930707552746,2528.000000
07441,0.119059567155,9.40308490768,0.335772211797,0.949658886037,1.81806980954,204.947736772,215.652492142,204.947736772,2.7373113761295955,0.000000
07442,0.144400992923,0.502847328141,0.415961921541,0.509697470383,1.05812099043,328.82128404,223.955657781,328.82128404,0.5396988375099177,0.000000
